Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Van Der Werf I.D., Calvano C.D., Palmisano F., Sabbatini L.",6507270443;8588867200;7004640264;15621533700;,A simple protocol for Matrix Assisted Laser Desorption Ionization- time of flight-mass spectrometry (MALDI-TOF-MS) analysis of lipids and proteins in single microsamples of paintings,2012,Analytica Chimica Acta,718,,,1,10,,30,10.1016/j.aca.2011.12.056,,"Dipartimento di Chimica, Laboratorio di ricerca per la diagnostica dei Beni Culturali, Università degli Studi di Bari Aldo Moro, Via Orabona, 4, 70126 Bari, Italy; Centro Interdipartimentale S.M.A.R.T., Laboratorio di ricerca per la diagnostica dei Beni Culturali, Università degli Studi di Bari Aldo Moro, Via Orabona, 4, 70126 Bari, Italy; Centro Interdipartimentale, Laboratorio di ricerca per la diagnostica dei Beni Culturali, Università degli Studi di Bari Aldo Moro, Via Orabona, 4, 70126 Bari, Italy","Van Der Werf, I.D., Dipartimento di Chimica, Laboratorio di ricerca per la diagnostica dei Beni Culturali, Università degli Studi di Bari Aldo Moro, Via Orabona, 4, 70126 Bari, Italy; Calvano, C.D., Dipartimento di Chimica, Laboratorio di ricerca per la diagnostica dei Beni Culturali, Università degli Studi di Bari Aldo Moro, Via Orabona, 4, 70126 Bari, Italy; Palmisano, F., Dipartimento di Chimica, Laboratorio di ricerca per la diagnostica dei Beni Culturali, Università degli Studi di Bari Aldo Moro, Via Orabona, 4, 70126 Bari, Italy, Centro Interdipartimentale S.M.A.R.T., Laboratorio di ricerca per la diagnostica dei Beni Culturali, Università degli Studi di Bari Aldo Moro, Via Orabona, 4, 70126 Bari, Italy; Sabbatini, L., Dipartimento di Chimica, Laboratorio di ricerca per la diagnostica dei Beni Culturali, Università degli Studi di Bari Aldo Moro, Via Orabona, 4, 70126 Bari, Italy, Centro Interdipartimentale, Laboratorio di ricerca per la diagnostica dei Beni Culturali, Università degli Studi di Bari Aldo Moro, Via Orabona, 4, 70126 Bari, Italy",Bligh-Dyer; Conservation science; Lipidomics; MALDI-TOF-MS; Paint binder; Proteomics,"Bligh-Dyer; Conservation science; Lipidomics; MALDI TOF MS; Proteomics; Binders; Desorption; Drying oils; Glycerol; Inductively coupled plasma; Mass spectrometry; Molecular biology; Paint; Painting; Phospholipids; Proteins; casein; detergent; glue; lipid; phospholipid; protein; triacylglycerol; amino acid sequence; article; Bligh Dyer extraction; controlled study; denaturation; egg; egg yolk; extraction; lipid analysis; matrix assisted laser desorption ionization time of flight mass spectrometry; oxidation; painting; priority journal; protein analysis; protein degradation; protein purification; History, 15th Century; Italy; Lipids; Paint; Paintings; Proteins; Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization; Animalia","Calvano, C.D.; Dipartimento di Chimica, Laboratorio di ricerca per la diagnostica dei Beni Culturali, Università degli Studi di Bari Aldo Moro, Via Orabona, 4, 70126 Bari, Italy; email: calvano@chimica.uniba.it",Article,Final,,Scopus,2-s2.0-84856437525,,IFSMS 2013,Paint-Glass,Paint-Glass
"Van Elslande E., Lecomte S., Le Hô A.-S.",15021268700;57196350444;14119755600;,Micro-Raman spectroscopy (MRS) and surface-enhanced Raman scattering (SERS) on organic colourants in archaeological pigments,2008,Journal of Raman Spectroscopy,39,8 SPEC. ISS.,,1001,1006,,56,10.1002/jrs.1994,,"Centre de Recherche et de Restauration des Musées de France C2RMF, Ministère de la Culture et de la Communication, Palais du Louvre-Porte des Lions, 14 quai François Mitterrand, 75001 Paris, France; Centre de Biologie des Membranes et des Nanoobjets, CBMN, IECB, 2 rue Robert Escarpit, 33607 Pessac, France","Van Elslande, E., Centre de Recherche et de Restauration des Musées de France C2RMF, Ministère de la Culture et de la Communication, Palais du Louvre-Porte des Lions, 14 quai François Mitterrand, 75001 Paris, France; Lecomte, S., Centre de Biologie des Membranes et des Nanoobjets, CBMN, IECB, 2 rue Robert Escarpit, 33607 Pessac, France; Le Hô, A.-S., Centre de Recherche et de Restauration des Musées de France C2RMF, Ministère de la Culture et de la Communication, Palais du Louvre-Porte des Lions, 14 quai François Mitterrand, 75001 Paris, France",Archaeological pigment; Lake; Organic colourants; Surface-enhanced Raman spectroscopy,,"Le Hô, A.-S.; Centre de Recherche et de Restauration des Musées de France C2RMF, Ministère de la Culture et de la Communication, Palais du Louvre-Porte des Lions, 14 quai François Mitterrand, 75001 Paris, France; email: anne-solenn.leho@culture.gouv.fr",Conference Paper,Final,,Scopus,2-s2.0-51549083507,,IFSMS 2010,Paint-Glass,Paint-Glass
"van Elteren J.T., Tennent N.H., Šelih V.S.",7004315787;6602081901;6507562330;,Multi-element quantification of ancient/historic glasses by laser ablation inductively coupled plasma mass spectrometry using sum normalization calibration,2009,Analytica Chimica Acta,644,01-Feb,,1,9,,36,10.1016/j.aca.2009.04.025,,"National Institute of Chemistry, Hajdrihova 19, 1001 Ljubljana, Slovenia; Fyne Conservation Services, St. Catherine's, Argyll, PA25 8BA Scotland, United Kingdom; Faculty of Humanities, University of Amsterdam, Oude Turfmarkt 147, 1012GC Amsterdam, Netherlands","van Elteren, J.T., National Institute of Chemistry, Hajdrihova 19, 1001 Ljubljana, Slovenia; Tennent, N.H., Fyne Conservation Services, St. Catherine's, Argyll, PA25 8BA Scotland, United Kingdom, Faculty of Humanities, University of Amsterdam, Oude Turfmarkt 147, 1012GC Amsterdam, Netherlands; Šelih, V.S., National Institute of Chemistry, Hajdrihova 19, 1001 Ljubljana, Slovenia",Calibration; Glasses; Interferences; Internal standardization; Laser ablation; Oxides normalization; Scaling algorithm,Alternative methods; Base compositions; Calibration graphs; Calibration techniques; Charged species; Complementary analysis; Concentration of; Elemental concentrations; Glass compositions; High-accuracy; Interferences; Internal standardization; Internal standards; LA-ICP-MS; Lanthanides; Laser-ablation inductively-coupled plasma mass spectrometries; Major elements; Major oxides; Matrix compositions; Medieval compositions; Multi elements; Normalization algorithms; Octopole reaction systems; Polyatomic species; Potential interferences; Quantitative analysis; Reference glass; Relative standard deviations; Scaling algorithm; Sensitivity decrease; Simultaneous measurements; Synthetic glass; Barium; Calibration; Chemical analysis; Concentration (process); Inductively coupled plasma; Inductively coupled plasma mass spectrometry; Laser ablation; Laser applications; Lasers; Mass spectrometers; Oxides; Photoresists; Pulsed laser deposition; Rare earth elements; Silicon compounds; Spectrometry; Spectrum analysis; Standards; Trace elements; Glass; base; glass; lanthanide; oxide; trace element; accuracy; algorithm; Antiquity; article; calibration; clinical trial; concentration (parameters); controlled clinical trial; controlled study; DNA base composition; human; laser ablation inductively coupled plasma mass spectrometry; laser surgery; mass spectrometry; mathematical model; mental concentration; Middle Ages; plasma; priority journal; randomized controlled trial; science,"van Elteren, J.T.; National Institute of Chemistry, Hajdrihova 19, 1001 Ljubljana, Slovenia; email: elteren@ki.si",Article,Final,,Scopus,2-s2.0-65549138485,,IFSMS 2010,Paint-Glass,Paint-Glass
"van Es A., de Wit F. F., Sjerp M. J., van der Peijl J. Q.",,The Evidential Value of Forensic Glass Analysis Using Laser Ablation Inductively Coupled Plasma Mass Spectrometry (LA-ICP-MS): Application to Casework,2008,"60th Annual Scientific Meeting of the American Academy of Forensic Sciences, Washington",,,,96,97,,,,,,,,,,Proceedings,,,,,,IFSMS 2010,Paint-Glass,Paint-Glass
"van Es A., Wiarda W., Hordijk M., Alberink I., Vergeer P.",26539067300;6506099093;57193757534;14628417400;55934057200;,Implementation and assessment of a likelihood ratio approach for the evaluation of LA-ICP-MS evidence in forensic glass analysis,2017,Science and Justice,57,3,,181,192,,15,10.1016/j.scijus.2017.03.002,,"The Netherlands Forensic Institute, P.O. Box 24044, 2490 AA The Hague, Netherlands","van Es, A., The Netherlands Forensic Institute, P.O. Box 24044, 2490 AA The Hague, Netherlands; Wiarda, W., The Netherlands Forensic Institute, P.O. Box 24044, 2490 AA The Hague, Netherlands; Hordijk, M., The Netherlands Forensic Institute, P.O. Box 24044, 2490 AA The Hague, Netherlands; Alberink, I., The Netherlands Forensic Institute, P.O. Box 24044, 2490 AA The Hague, Netherlands; Vergeer, P., The Netherlands Forensic Institute, P.O. Box 24044, 2490 AA The Hague, Netherlands",Calibration; Glass; LA-ICP-MS; Likelihood ratio; Validation,glass; accuracy; algorithm; Article; calibration; comparative study; controlled study; data base; descriptive research; entropy; histogram; mass spectrometry,"van Es, A.email: a.van.es@nfi.minvenj.nl",Article,Final,,Scopus,2-s2.0-85016388756,,IFSMS 2019,Paint-Glass,Paint-Glass
"Van Ham R., Van Vaeck L., Adams F., Adriaens A.",7003431058;7004871879;55950548000;7003953087;,Feasibility of analyzing molecular pigments in paint layers using TOF S-SIMS,2005,Analytical and Bioanalytical Chemistry,383,6,,991,997,,16,10.1007/s00216-005-0088-4,,"Department of Chemistry, University of Antwerp, 2610 Antwerp, Belgium; Department of Analytical Chemistry, Ghent University, 9000 Ghent, Belgium","Van Ham, R., Department of Chemistry, University of Antwerp, 2610 Antwerp, Belgium; Van Vaeck, L., Department of Chemistry, University of Antwerp, 2610 Antwerp, Belgium; Adams, F., Department of Chemistry, University of Antwerp, 2610 Antwerp, Belgium; Adriaens, A., Department of Analytical Chemistry, Ghent University, 9000 Ghent, Belgium",Cultural heritage; FT LMMS; Molecular; Pigments; Static SIMS,"Impurities; Molecules; Optimization; Pigments; Molecular identification; Paint fragments; Paint layers; Paint; coloring agent; paint; article; chemistry; feasibility study; Fourier analysis; mass spectrometry; polarization microscopy; Coloring Agents; Feasibility Studies; Fourier Analysis; Microscopy, Polarization; Paint; Spectrometry, Mass, Secondary Ion","Adriaens, A.; Department of Analytical Chemistry, Ghent University, 9000 Ghent, Belgium; email: annemie.adriaens@ugent.be",Article,Final,,Scopus,2-s2.0-27744454144,,IFSMS 2007,Paint-Glass,Paint-Glass
"van Loon A., Boon J. J.",,Characterization of the Deterioration of Bone Black in the 17th Century Oranjezaal Paintings Using Electron-Microscopic and Microscopic Imaging Techniques,2004,Spectrochimica Acta Part B,59,,,1601,1609,,,,,,,,Bone black; Carbon black; 17th century; oil paint; Pigment deterioration; Analytical imaging,,Article,,,,,,IFSMS 2007,Paint-Glass,Paint-Glass
"Van Mol A.M.B., Alcott G.R., Allendorf M.D.",6506890396;8875603300;7003812818;,Tin oxide precursor chemistry and its link to coating properties,2005,American Ceramic Society Bulletin,84,1,,,,5,4,,,"Division of Models and Processes, TNO TPD, Eindhoven, Netherlands; Combustion Research Facility, Sandia National Laboratories, Livermore, CA, United States","Van Mol, A.M.B., Division of Models and Processes, TNO TPD, Eindhoven, Netherlands; Alcott, G.R., Division of Models and Processes, TNO TPD, Eindhoven, Netherlands; Allendorf, M.D., Combustion Research Facility, Sandia National Laboratories, Livermore, CA, United States",,Poor quality films; Precursor systems; Tin oxide; Chemical vapor deposition; Coatings; Data acquisition; Optimization; Thin films; Tin compounds; Glass ceramics,"Van Mol, A.M.B.; Division of Models and Processes, TNO TPD, Eindhoven, Netherlands",Review,Final,,Scopus,2-s2.0-25444517695,,IFSMS 2007,Paint-Glass,Paint-Glass
Vandenabeele P.,7005733218;,Evaluation of a spectral searching algorithm for the comparison of Raman band positions,2011,Spectrochimica Acta - Part A: Molecular and Biomolecular Spectroscopy,80,1,,27,31,,6,10.1016/j.saa.2010.12.025,,"Ghent University, Department of Archaeology, Sint-Pietersnieuwstraat 35, B-9000 Ghent, Belgium","Vandenabeele, P., Ghent University, Department of Archaeology, Sint-Pietersnieuwstraat 35, B-9000 Ghent, Belgium",Mixtures; Raman spectroscopy; Searching algorithms; Spectral identification,"Iterative approach; Laser wavelength; Raman bands; Raman spectroscopic; Reference spectrum; Searching algorithms; Similarity measure; Spectral identification; Spectral searching; Test samples; Mixtures; Raman spectroscopy; Spectrometers; Algorithms; coloring agent; algorithm; chemistry; conference paper; evaluation; methodology; Raman spectrometry; Algorithms; Coloring Agents; Spectrum Analysis, Raman","Vandenabeele, P.; Ghent University, Department of Archaeology, Sint-Pietersnieuwstraat 35, B-9000 Ghent, Belgium; email: Peter.Vandenabeele@UGent.be",Conference Paper,Final,,Scopus,2-s2.0-80051791931,,IFSMS 2013,Paint-Glass,Paint-Glass
"Vandenabeele P., Castro K., Hargreaves M., Moens L., Madariaga J.M., Edwards H.G.M.",7005733218;8615549700;15845762500;35419687800;7006936550;7202660467;,Comparative study of mobile Raman instrumentation for art analysis,2007,Analytica Chimica Acta,588,1,,108,116,,118,10.1016/j.aca.2007.01.082,,"Ghent University, Department of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium; University of the Basque Country (EHU/UPV), Department of Analytical Chemistry, B Sarriena, s/n, 48940 Leioa, Bizkaia, Spain; University of Bradford, Division of Chemical and Forensic Sciences, School of Life Sciences, Bradford, BD7 1DP, United Kingdom","Vandenabeele, P., Ghent University, Department of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium; Castro, K., University of the Basque Country (EHU/UPV), Department of Analytical Chemistry, B Sarriena, s/n, 48940 Leioa, Bizkaia, Spain; Hargreaves, M., University of Bradford, Division of Chemical and Forensic Sciences, School of Life Sciences, Bradford, BD7 1DP, United Kingdom; Moens, L., Ghent University, Department of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium; Madariaga, J.M., University of the Basque Country (EHU/UPV), Department of Analytical Chemistry, B Sarriena, s/n, 48940 Leioa, Bizkaia, Spain; Edwards, H.G.M., University of Bradford, Division of Chemical and Forensic Sciences, School of Life Sciences, Bradford, BD7 1DP, United Kingdom",Archaeometry; Art analysis; Comparative study; Fibre optic; Mobile equipment; Raman instrumentation; Raman spectroscopy,"Biomaterials; Calibration; Drawing (graphics); Fiber optics; Optical resolving power; Pigments; Archaeometry; Art analysis; Mobile equipments; Raman instrumentation; Raman spectroscopy; biomaterial; inorganic compound; organic compound; pigment; art; article; calibration; comparative study; priority journal; Raman spectrometry; simulation; spectral sensitivity; Archaeology; Art; Equipment Design; Fiber Optics; Laboratory Techniques and Procedures; Research Design; Spectrum Analysis, Raman","Vandenabeele, P.; Ghent University, Department of Analytical Chemistry, Proeftuinstraat 86, B-9000 Ghent, Belgium; email: peter.vandenabeele@UGent.be",Article,Final,,Scopus,2-s2.0-33947174693,,IFSMS 2010,Paint-Glass,Paint-Glass
"Vandenabeele P., Christensen M.C., Moens L.",7005733218;56080923100;35419687800;,Analysis of South-Asian Shaman paintings at the national museum of Denmark,2008,Journal of Raman Spectroscopy,39,8 SPEC. ISS.,,1030,1034,,18,10.1002/jrs.1905,,"Department of Archaeology and Ancient History of Europe, Ghent University, Blandijnberg 2, B-9000 Ghent, Belgium; Department of Conservation, National Museum of Denmark, IC Modewegsvej, Brede, DK-2800 Kongens Lyngby, Denmark; Department of Analytical Chemistry, Ghent University, Proefruinstraat 86, B-9000 Ghent, Belgium","Vandenabeele, P., Department of Archaeology and Ancient History of Europe, Ghent University, Blandijnberg 2, B-9000 Ghent, Belgium; Christensen, M.C., Department of Conservation, National Museum of Denmark, IC Modewegsvej, Brede, DK-2800 Kongens Lyngby, Denmark; Moens, L., Department of Analytical Chemistry, Ghent University, Proefruinstraat 86, B-9000 Ghent, Belgium",Archaeometry; Art analysis; Infrared spectroscopy; Raman spectroscopy; Scanning electron microscopy-energy dispersive X-ray spectrometry (SEM-EDX); Shaman paintings; South Asian artwork,,"Vandenabeele, P.; Department of Archaeology and Ancient History of Europe, Ghent University, Blandijnberg 2, B-9000 Ghent, Belgium; email: peter.vandenabeele@UGent.be",Conference Paper,Final,,Scopus,2-s2.0-51549116558,,IFSMS 2010,Paint-Glass,Paint-Glass
"Vandenabeele P., Edwards H.G.M., Moens L.",7005733218;7202660467;35419687800;,A decade of Raman spectroscopy in art and archeology,2007,Chemical Reviews,107,3,,675,686,,263,10.1021/cr068036i,,"Department of Analytical Chemistry, Ghent University, Proeftuinstraat 86, B-9000 Ghent, Belgium; Division of Chemical and Forensic Sciences, University of Bradford, Bradford, West Yorkshire BD7 1DP, United Kingdom","Vandenabeele, P., Department of Analytical Chemistry, Ghent University, Proeftuinstraat 86, B-9000 Ghent, Belgium; Edwards, H.G.M., Division of Chemical and Forensic Sciences, University of Bradford, Bradford, West Yorkshire BD7 1DP, United Kingdom; Moens, L., Department of Analytical Chemistry, Ghent University, Proeftuinstraat 86, B-9000 Ghent, Belgium",,Ceramic materials; Corrosion; Glass; Molecules; Physical chemistry; Pigments; Archeology; Art objects; Raman instrumentation; Raman spectroscopy applications; Raman spectroscopy,"Vandenabeele, P.; Department of Analytical Chemistry, Ghent University, Proeftuinstraat 86, B-9000 Ghent, Belgium; email: peter.vandenabeele@UGent.be",Review,Final,,Scopus,2-s2.0-33947660862,,IFSMS 2010,Paint-Glass,Paint-Glass
"Vandenabeele P., Lambert K., Matthys S., Schudel W., Bergmans A., Moens L.",7005733218;23392987300;8925791900;8925792000;8925792100;35419687800;,In situ analysis of mediaeval wall paintings: A challenge for mobile Raman spectroscopy,2005,Analytical and Bioanalytical Chemistry,383,4,,707,712,,64,10.1007/s00216-005-0045-2,,"Department of Analytical Chemistry, Ghent University-UGent, Proeftuinstraat 86, 9000 Ghent, Belgium; Royal Institute of Art Patrimony (KIK/IRPA), 1000 Brussels, Belgium; Department of Art History, Ghent University, 9000 Ghent, Belgium","Vandenabeele, P., Department of Analytical Chemistry, Ghent University-UGent, Proeftuinstraat 86, 9000 Ghent, Belgium; Lambert, K., Department of Analytical Chemistry, Ghent University-UGent, Proeftuinstraat 86, 9000 Ghent, Belgium; Matthys, S., Department of Analytical Chemistry, Ghent University-UGent, Proeftuinstraat 86, 9000 Ghent, Belgium; Schudel, W., Royal Institute of Art Patrimony (KIK/IRPA), 1000 Brussels, Belgium; Bergmans, A., Department of Art History, Ghent University, 9000 Ghent, Belgium; Moens, L., Department of Analytical Chemistry, Ghent University-UGent, Proeftuinstraat 86, 9000 Ghent, Belgium",In situ analysis; Mediaeval wall paintings; Mobile instrumentation; Pigment analysis; Raman spectroscopy,Calcium compounds; Degradation; Nondestructive examination; Painting; Pigments; Weathering; In situ analysis; Mediaeval wall paintings; Mobile instrumentation; Pigment analysis; Raman spectroscopy,"Vandenabeele, P.; Department of Analytical Chemistry, Ghent University-UGent, Proeftuinstraat 86, 9000 Ghent, Belgium; email: peter.vandenabeele@UGent.be",Article,Final,,Scopus,2-s2.0-27144436909,,IFSMS 2007,Paint-Glass,Paint-Glass
