"Keyword"	"Explosives"
"SIMULTANEOUS DETECTION"	2
"SIMULTANEOUS SEPARATION OF ANIONS AND CATIONS"	1
"SIMULTANEOUSLY"	1
"SINGLE-CHANNEL RECORDING"	1
"SINGLE-DROP MICROEXTRACTION"	1
"SINGLE-HEADED SPINNING DETONATION"	1
"SINGLE-PULSE RAMAN DETECTION"	1
"SINGLE-WALLED CARBON NANOTUBES"	1
"SINGLE-WALLED CARBON NANOTUBES (SWCNTS), 2,3-DIMETHYLDINITROBUTANE"	1
"SINGLE CHAIN ANTIBODY"	1
"SINGLE CRYSTAL"	2
"SINGLE CRYSTAL XRD"	1
"SINGLE CRYSTALLINE NAPHTHALENE DIIMIDE"	2
"SINGLE NUCLEOTIDE POLYMORPHISM (SNP)"	1
"SINGLE PHOTON IONIZATION"	2
"SINGLE PHOTON IONIZATION TIME OF FLIGHT MASS SPECTROMETRY"	1
"SINGULARITY EXPANSION METHOD"	1
"SINUSOIDAL GRATING"	1
"SIRMS"	2
"SITE EVALUATION"	1
"SIZE-DEPENDENCE"	1
"SIZE DISTRIBUTION"	1
"SKULL MODEL"	1
"SLACK TIDES"	1
"SLOW COOK-OFF"	2
"SLSE"	1
"SLUDGE"	1
"SLURRY"	1
"SLURRY PHASE"	1
"SMALL-ANGLE X-RAY SCATTERING"	1
"SMALL-SCALE EXPLOSIVITY DEVICE"	1
"SMALL-SCALE SAFETY TESTING"	3
"SMALL CAPACITANCE MEASUREMENTS"	1
"SMALL MOLECULE ANALYSIS"	1
"SMALL ORGANIC MOLECULE"	1
"SMALL PARTICLES"	1
"SMALL SIGNAL"	1
"SMART PHONES"	2
"SMARTPHONE"	1
"SMARTPHONE TECHNOLOGY"	1
"SMEAR MATRIX"	1
"SMO"	1
"SMOKELESS GUNPOWDER"	1
"SMOKELESS POWDER"	14
"SMOKELESS POWDER ADDITIVES"	1
"SMOKELESS POWDER DETONATION"	1
"SMOKELESS POWDERS"	11
"SMX"	2
"SN-SB-AG-MODIFIED CERAMIC PARTICULATES"	1
"SND"	1
"SNIFFER DOGS"	1
"SNM"	1
"SNM DETECTION"	2
"SNO2 GAS SENSOR"	1
"SNO2 NANOWIRE"	1
"SNOW SURFACE"	1
"SOCIAL COGNITION"	1
"SOCIALIZATION"	1
"SOCS"	1
"SODIUM ALGINATE"	1
"SODIUM CHLORIDE"	1
"SODIUM NITRITE"	1
"SODIUM PERIODATE"	1
"SOFT IONIZATION"	1
"SOFT TEMPLATE"	1
"SOFTWARE DEFINED RADIO PLATFORM"	1
"SOFTWARE RADIO"	1
"SOIL"	17
"SOIL ADSORPTION"	1
"SOIL BACTERIA"	1
"SOIL CONTAMINATION"	2
"SOIL HETEROGENEITY"	1
"SOIL MOISTURE"	1
"SOIL PROPERTIES"	1
"SOIL WATER CONTENT"	1
"SOL-GEL"	6
"SOL-GEL GROWTH"	1
"SOLARBOX"	1
"SOLENOID COIL"	1
"SOLENOIDS"	1
"SOLID-FUEL ROCKET ENGINES"	1
"SOLID-PHASE MICROEXTRACTION (SPME)"	26
"SOLID-STATE DENSITY FUNCTIONAL THEORY"	1
"SOLID-STATE LASERS"	1
"SOLID-STATE REACTIONS"	1
"SOLID-STATE SENSORS"	1
"SOLID EXPLOSIVE INGREDIENTS"	1
"SOLID EXPLOSIVES"	1
"SOLID FUEL COMBUSTION"	1
"SOLID MECHANICS"	1
"SOLID MIXED FUEL"	1
"SOLID PHASE"	1
"SOLID PHASE EXTRACTION (SPE)"	16
"SOLID PHASE EXTRACTION CONCENTRATION"	1
"SOLID PHASE MICROEXTRACTION-ION MOBILITY SPECTROMETRY (SPME-IMS)"	1
"SOLID RESIDUES"	1
"SOLID ROCKET FUEL"	1
"SOLID ROCKET PROPELLANTS"	1
"SOLID STATE"	1
"SOLIDS"	1
"SOLUBILITY"	5
"SOLUTION DETECTION"	1
"SOLUTION PHASE"	1
"SOLUTION STABILITY"	1
"SOLVATE"	1
"SOLVATOCHROMISM"	1
"SOLVENT-ANTISOLVENT INTERACTION"	1
"SOLVENT EFFECT"	2
"SOLVENT EXTRACTION"	1
"SOLVENT MICROEXTRACTION"	1
"SOLVENT VAPOR EFFECTS"	1
"SOLVOTHERMAL SYNTHESIS"	1
"SORBENT-COATED WIRE MESH"	1
"SORET COLLOIDS"	1
"SORGUYL"	1
"SORPTION"	3
"SORPTION KINETICS"	1
"SORPTION THERMODYNAMICS"	1
"SORS"	6
"SOURCE AUTHENTICATION OF EXPLOSIVE"	1
"SOURCE INFERENCE"	1
"SOUTHERN PARTS OF THAILAND"	1
"SOXHLET EXTRACTION"	2
"SOXHLET WARM EXTRACTION"	1
"SPAN-80"	1
"SPARK"	1
"SPARK SENSITIVITY"	1
"SPARSITY"	1
"SPATIAL RESOLUTION"	1
"SPATIALLY OFFSET RAMAN SPECTROSCOPY"	3
"SPE-IMS"	1
"SPECIAL NUCLEAR MATERIALS"	1
"SPECIALIST SEARCH DOG"	1
"SPECIATION DIAGRAM"	1
"SPECIFIC ANTIBODIES"	1
"SPECIFIC HEAT CAPACITY"	1
"SPECIFIC IMPULSE"	2
"SPECIFIC IMPULSES"	1
"SPECTRA"	1
"SPECTRAL ANALYSIS"	1
"SPECTRAL DATABASE"	1
"SPECTRAL DEPENDENCE"	1
"SPECTRAL FEATURES"	1
"SPECTRAL IMAGER"	1
"SPECTRAL IMAGES"	1
"SPECTRAL IMAGING"	1
"SPECTRAL LIBRARIES"	1
"SPECTROGRAM"	1
"SPECTROMETERS AND SPECTROSCOPIC INSTRUMENTATION"	1
"SPECTROMETRIC METHODS"	1
"SPECTROMETRY"	6
"SPECTROPHOTOMETRIC DETECTION"	1
"SPECTROPHOTOMETRIC DETERMINATION"	1
"SPECTROSCOPIC CHARACTERIZATION"	1
"SPECTROSCOPIC IMAGING"	1
"SPECTROSCOPIC SENSOR"	1
"SPECTROSCOPY"	22
"SPECTRUM"	1
"SPECULAR REFLECTION"	2
"SPENT ACID"	1
"SPENT FUEL"	1
"SPHERE"	1
"SPHERE OF ACTION MODEL"	1
"SPHERICAL NANO-PARTICLES"	1
"SPHERICAL NANOPARTICLES"	1
"SPHERICAL SHOCK WAVE"	1
"SPHEROID PARTICLES"	2
"SPI-MS"	1
"SPI-TOFMS"	1
"SPIN-LOCK"	1
"SPIN COATING"	1
"SPIN COLUMN 2-4-DINITROPHENOL"	1
"SPIN LOCK"	1
"SPINAL CORD INJURY"	1
"SPINE FRACTURE"	1
"SPME-IMS"	1
"SPOT TEST"	1
"SPR"	2
"SPRAY DRYING"	4
"SPRAY FLASH-EVAPORATION"	1
"SPRAY FLASH EVAPORATION"	2
"SPRAY FREEZE-DRYING TECHNIQUE"	1
"SPRAY NEBULIZATION"	1
"SPUTTERING"	1
"SQUARE WAVE VOLTAMMETRY"	6
"SQUID"	1
"SSFP"	1
"SSGT"	1
"STABILITY"	8
"STABILITY OF UREA NITRATE"	1
"STABILIZATION"	1
"STABILIZER"	1
"STABILIZERS"	1
"STABLE ISOTOPE"	3
"STABLE ISOTOPE PROBING"	1
"STACKING"	1
"STAND-OFF"	8
"STAND-OFF DETECTION OF EXPLOSIVES"	1
"STAND-OFF EXPLOSIVES DETECTION"	20
"STAND-OFF REFLECTION"	2
"STANDARD"	1
"STANDOFF"	15
"STANDOFF AND PROXIMAL SURFACE CONTAMINANT DETECTION"	1
"STANDOFF DETECTION"	32
"STANDOFF IDENTIFICATION"	1
"STANDOFF INFRARED DETECTION"	1
"STANDOFF LASER BASED DIFFUSE REFLECTANCE SPECTROSCOPY"	1
"STANDOFF RAMAN DETECTION"	2
"STANDOFF RAMAN SPECTROSCOPY"	1
"STANDOFF RAMAN SYSTEM"	1
"STANDOFF SENSING"	1
"STANDOFF SENSOR"	1
"STANDOFF SPECTROSCOPY"	1
"STANNITE"	1
"STATIC ADSORPTION"	1
"STATIONARY PHASE"	1
"STATISTIC CLASSIFICATION METHODS"	1
"STATISTIC MODELS"	1
"STATISTICAL"	1
"STATISTICAL EVALUATION"	1
"STATISTICAL MODEL"	1
"STATISTICAL OPTIMIZATION"	1
"STEM CELLS"	1
"STEPPED-FREQUENCY"	1
"STEREOSELECTIVITY"	1
"STERN-VOLMER"	1
"STERN-VOLMER CONSTANT"	1
"STERN-VOLMER PLOT"	2
"STEVEN TEST"	1
"STIFFENED GAS"	1
"STIMULATED RAMAN"	1
"STOCHASTIC SENSING"	1
"STORAGE"	1
"STORAGE DURATION"	1
"STORAGE LIFE"	1
"STRAIN ENERGIES"	1
"STRAIN ENERGY"	1
"STRAIN RATE"	2
"STRAIN RATE EFFECT"	1
"STREPTOMYCES"	1
"STRESS"	1
"STRONGEST INTERMOLECULAR SITE PAIRING ENERGY"	1
"STRONGLY BASIC ANIONIC RESIN"	1
"STRUCTURE"	3
"STRUCTURE AND STABILITY"	1
"STRUCTURE CHARACTERISTIC"	1
"STRUCTURE ELUCIDATION"	4
"STRUCTURE OPTIMIZATION"	1
"STYRENE COPOLYMER"	1
"SU-8"	1
"SUB-SURFACE FLOW"	1
"SUBCRITICAL WATER"	3
"SUBLIMATION"	2
"SUBLIMATION ENTHALPY"	2
"SUBLIMATION RATE"	2
"SUBLIMATION RATES"	2
"SUBLIMATION/EVAPORATION ENTHALPY"	1
"SUBMILLIMETER WAVES"	1
"SUBSTRATES"	1
"SUBSURFACE LOCALIZED EXPLOSION"	1
"SUBWAVELENGTH SCATTERING"	1
"SUCCESSIVE PROJECTION ALGORITHM"	1
"SUGAR"	1
"SUGAR MOCK"	1
"SUGARS"	1
"SUICIDE BOMBING ATTACK"	1
"SULFATE"	1
"SULFATE RADICAL"	1
"SULFUR"	1
"SULFURIC ACID"	1
"SULFURIC ACID (H 2SO 4)"	1
"SUM FREQUENCY MIXING"	1
"SUPER YELLOW"	1
"SUPERCRITICAL"	1
"SUPERCRITICAL CO2"	2
"SUPERCRITICAL EXTRACTION"	1
"SUPERCRITICAL FLUID"	1
"SUPERCRITICAL FLUID EXTRACTION"	2
"SUPERQUENCHING"	1
"SUPERSONIC MOLECULAR BEAMS"	1
"SUPPORT VECTOR MACHINE"	1
"SUPPORT VECTOR MACHINE (SVM)"	2
"SUPPORT VECTOR MACHINES"	2
"SUPPRESSION"	1
"SUPRAMOLECULAR CHEMISTRY"	4
"SUPRAMOLECULAR COMPOUNDS"	1
"SUPRAMOLECULAR ENSEMBLES"	1
"SUPRAMOLECULAR MATERIALS"	1
"SUPRAMOLECULAR POLYMERS"	1
"SURFACE"	1
"SURFACE-ENHANCED RAMAN SPECTROSCOPY (SERS)"	1
"SURFACE-INITIATED ATOM TRANSFER RADICAL POLYMERIZATION"	1
"SURFACE ACOUSTIC WAVE"	1
"SURFACE ANALYSIS"	1
"SURFACE DEFECTS"	1
"SURFACE DESORPTION"	1
"SURFACE ENERGY"	1
"SURFACE ENERGY TRANSFER"	1
"SURFACE ENHANCED RAMAN SCATTERING"	3
"SURFACE ENHANCEMENT RAMAN SPECTROSCOPY"	1
"SURFACE MODIFICATION"	1
"SURFACE MORPHOLOGY"	2
"SURFACE PLASMON-COUPLED EMISSION"	1
"SURFACE PLASMON POLARITONS"	1
"SURFACE PLASMON RESONANCE"	7
"SURFACE PLASMON RESONANCE (SPR)"	1
"SURFACE PLASMON RESONANCE SENSOR"	3
"SURFACE REDUCTION"	1
"SURFACE SAMPLING"	1
"SURFACE SENSING"	1
"SURFACE TEMPERATURE"	1
"SURFACE WATER"	1
"SURFACE WATER QUALITY"	1
"SURFACE WATER SAMPLES"	1
"SURFACE WAVES"	1
"SURFACE WOUND MAPPING"	1
"SURFACES"	1
"SURFACTANT"	1
"SURFACTANTS"	1
"SURGEON"	1
"SURROGATE"	1
"SURVEILLANCE"	1
"SURVEILLANCE SYSTEMS"	1
"SURVIVABILITY"	1
"SUSPENDED CORE FIBER"	1
"SUSPENDED PARTICULATE MATTER"	1
"SUSPENSION POLYMERISATION"	1
"SUSTAINABILITY"	1
"SWAB"	1
"SWAB EXTRACTS"	1
"SWABBING"	2
"SWABS"	3
"SWCNTS"	1
"SWEAT ANALYSIS"	1
"SWIMMING MOTION"	1
"SWIPE MATERIAL"	1
"SWIPING"	1
"SWITZERLAND"	1
"SXFA"	1
"SYNCHRONOUS LUMINESCENCE"	1
"SYNCHROTRON FIR SOURCE"	1
"SYNCHROTRON RADIATION"	4
"SYNERGETIC EFFECT"	1
"SYNERGISTIC EFFECT"	1
"SYNTHESIS"	10
"SYNTHESIS OF EXPLOSIVES"	1
"SYNTHESIS OF FEATURES"	1
"SYNTHETIC APERTURE"	1
"SYNTHETIC APERTURE RADAR"	1
"SYNTHETICS DRUGS"	1
"SYSTEM OF SYSTEMS"	1
"SYSTEMIC RESPONSES"	1
"T1 DISPERSION"	1
"TACOT"	1
"TADPOLES"	1
"TAGGANT"	2
"TAGGED-NEUTRON"	1
"TAGGED NEUTRON METHOD"	2
"TAGGED NEUTRON TECHNOLOGY"	1
"TAGGED NEUTRONS"	2
"TAGGING AGENTS"	1
"TAGN"	1
"TAGUCHI ROBUST DESIGN"	1
"TAGZT"	1
"TAIW"	1
"TANDEM MASS SPECTROMETRY (MS/MS)"	7
"TANOS CHAVEZ"	1
"TAPPING MODE ATOMIC FORCE MICROSCOPY"	1
"TARGET-SHOOTING METHOD"	1
"TARGETED DESIGN"	1
"TATB"	10
"TATB (1,3,5-TRIAMINO-2,4,6-TRINITROBENZENE)"	1
"TATB/HMX COCRYSTAL"	1
"TATP (TRIACETONE TRIPEROXIDE), RDX (HEXAHYDRO-1,3,5-TRINITRO-S-TRIAZINE)"	1
"TATP METABOLISM/CONVERSION"	1
"TAUTOMER"	1
"TBI"	3
"TC-99 ORGANOCLAY"	1
"TD-50"	1
"TDDFT"	1
"TDX"	1
"TECHNICAL PERFORMANCE"	1
"TECHNIQUE"	1
"TECHNOLOGICAL DEVELOPMENTS"	1
"TECHNOLOGIES OF MICROELECTROMECHANICAL SYSTEMS"	1
"TECHNOLOGY DEVELOPMENTS"	1
"TEM"	2
"TEMPERATURE"	5
"TEMPERATURE DEPENDENCE"	1
"TEMPERATURE MEASUREMENT"	1
"TEMPERATURE PROFILES IN THE COMBUSTION WAVES"	1
"TEMPERATURE SENSITIVITY"	1
"TEMPERATURE SWITCH"	1
"TEMPERATURE VARIATION"	1
"TEMPERED GLASS"	1
"TEMPLATE MATCHING"	1
"TEMPLATE SYNTHESIS"	1
"TENAX"	1
"TENSILE STRENGTH"	1
"TENSILE TEST"	1
"TEPS"	1
"TERAHERTZ"	14
"TERAHERTZ DETECTORS"	1
"TERAHERTZ GENERATION"	1
"TERAHERTZ IMAGING"	3
"TERAHERTZ MICROSCOPY"	1
"TERAHERTZ RANGE"	1
"TERAHERTZ SOURCE"	1
"TERAHERTZ SOURCES"	1
"TERAHERTZ SPECTROSCOPY"	5
"TERAHERTZ TIME-DOMAIN SPECTROSCOPY"	3
"TERAHERTZ WAVE"	1
"TERBIUM"	2
"TERBIUM COMPLEX"	1
"TERMS8TRACE DETECTION"	1
"TERROR"	1
"TERRORISM"	11
"TERRORIST AGENTS"	1
"TERRORIST ATTACK"	1
"TERRORIST ATTACKS"	1
"TERTIARYAMINE"	1
"TEST"	2
"TEST COUPON"	2
"TEST OBJECTS"	1
"TESTING"	1
"TETRA NITRO CARBAZOLE"	1
"TETRAMETHYLENE DIAMINE DIPEROXIDE DIALDEHYDE"	1
"TETRANITROBIIMIDAZOLE"	1
"TETRANITROGLYCOLURIL"	1
"TETRANITROMETHANE"	1
"TETRAPHENYLETHENE"	1
"TETRAPHENYLETHENE DERIVATIVE"	1
"TETRAPHENYLETHYLENE (TPE)"	1
"TETRATHIAFULVALENE"	4
"TETRATHIAFULVALENES"	2
"TETRAZINE"	2
"TETRAZOLE"	3
"TETRAZOLE ACETIC ACID"	1
"TETRAZOLES"	3
"TETRAZOLIUM SALTS"	1
"TETRYL"	7
"TEX"	4
"TEXTILE"	3
"TG"	5
"TG-DSC"	1
"TG-DSC-FTIR"	1
"TG-DSC-MS-FTIR"	1
"TG/DTA"	1
"TGA"	2
"TGÑFTIRÑMS"	1
"TGÒFTIRÒMS"	1
"THE ADIABATIC TIME"	1
"THE ASSOCIATED ALPHA PARTICLE TECHNIQUE"	1
"THE CRITICAL TEMPERATURE"	1
"THE SPECIFIC HEAT CAPACITY"	1
"THE THERMAL DECOMPOSITION"	1
"THENOYLTRIFLUOROACETONE"	1
"THEORETICAL ANALYSIS"	1
"THERMAL"	1
"THERMAL-MECHANICAL"	1
"THERMAL ANALYSES"	1
"THERMAL ANALYSIS"	9
"THERMAL BEHAVIOR"	6
"THERMAL BEHAVIORS"	1
"THERMAL CHARACTERISTICS"	1
"THERMAL CHARACTERIZATION"	1
"THERMAL CONDUCTIVITY"	4
"THERMAL CYCLING"	1
"THERMAL DAMAGE"	1
"THERMAL DECOMPOSITION"	46
"THERMAL DECOMPOSITION BEHAVIOR"	1
"THERMAL DECOMPOSITION CHARACTERISTIC"	1
"THERMAL DECOMPOSITION CHARACTERISTICS"	1
"THERMAL DECOMPOSITION KINETIC"	1
"THERMAL DECOMPOSITION KINETICS"	9
"THERMAL DECOMPOSITION MECHANISM"	2
"THERMAL DECOMPOSITION PROCESS"	1
"THERMAL DEGRADATION"	4
"THERMAL DESORPTION"	5
"THERMAL EFFUSIVITY"	2
"THERMAL EXPLOSION"	4
"THERMAL EXPLOSION MODEL"	1
"THERMAL EXPLOSIONS"	1
"THERMAL GRAVIMETRIC ANALYSIS"	1
"THERMAL HAZARD"	1
"THERMAL IGNITION"	1
"THERMAL IONIZATION"	1
"THERMAL KINETIC ANALYSIS"	1
"THERMAL KINETIC PARAMETERS"	1
"THERMAL MODEL"	1
"THERMAL NEUTRON ACTIVATION"	2
"THERMAL NEUTRON ANALYSIS"	1
"THERMAL NEUTRON CAPTURE GAMMA RAY ANALYSIS"	1
"THERMAL NEUTRON IMAGING"	1
"THERMAL NEUTRONS"	2
"THERMAL PROPERTIES"	3
"THERMAL PYROLYSIS"	1
"THERMAL REACTIVITY"	3
"THERMAL RUNAWAY"	2
"THERMAL SAFETY"	2
"THERMAL SAFETY PREDICTION"	1
"THERMAL SCREENING"	1
"THERMAL SENSITIVITY ANALYSIS"	1
"THERMAL SEPARATION PROBE WITH GAS CHROMATOGRAPHY-MASS SPECTROMETRY"	1
"THERMAL SOLID SAMPLE INTRODUCTION (TSSI)"	1
"THERMAL STABILITY"	21
"THERMAL STABLITY"	1
"THERMAL STUDY"	1
"THERMALLY STABLE"	1
"THERMALLY STABLE EXPLOSIVE"	1
"THERMITE"	5
"THERMITE REACTION"	1
"THERMITES"	1
"THERMO-LABILE COMPOUND"	1
"THERMO-MIGRATION"	1
"THERMOBARIC EXPLOSIVES"	3
"THERMOCHEMISTRY"	3
"THERMOCOUPLE CORROSION"	1
"THERMODYNAMIC"	1
"THERMODYNAMIC PARAMETERS"	1
"THERMODYNAMIC PROPERTIES"	6
"THERMODYNAMIC PROPERTY"	2
"THERMODYNAMICS"	4
"THERMOGRAVIMETRIC ANALYSIS (TGA)"	3
"THERMOGRAVIMETRY"	1
"THERMOKINETIC PARAMETERS"	1
"THERMOLYSIS"	3
"THERMOMECHANICAL RESPONSE"	1
"THERMOSETTING EXPLOSIVE"	1
"THGEM"	1
"THICA"	1
"THICK FILM SENSORS"	1
"THIN-FILM SENSORS"	1
"THIN-LAYERED MOS2"	1
"THIN FILM"	1
"THIN FILMS"	2
"THIN LAYER CHROMATOGRAPHY (TLC)"	2
"THIOBACILLUS DENITRIFICANS"	1
"THIOLS"	1
"THIOSPHAERA PANTOTROPHA"	1
"THIOUREA"	1
"THIRD PARTY"	1
"THREAT AGENTS"	1
"THREAT DETECTION"	2
"THREE-DIMENSIONAL STRUCTURE"	1
"THREE-DIMENSIONALLY ORDERED MACROPOROUS CARBON"	1
"THRESHOLD"	1
"THRESHOLD PRESSURE"	1
"THROUGH-BARRIER"	1
"THROUGHPUT"	1
"THSI2-TYPE TOPOLOGY"	1
"THZ"	2
"THZ CW SPECTROSCOPY"	1
"THZ INSPECTION"	1
"THZ PULSE WITH A FEW CYCLES"	1
"THZ RADIATION"	2
"THZ SPECTRA"	2
"THZ SPECTROSCOPY"	1
"THZ TIME-DOMAIN SPECTROSCOPY"	1
"TI2NTX"	1
"TIC AND TIM DETECTION"	1
"TIME-DEPENDENT DENSITY FUNCTIONAL THEORY"	1
"TIME-DEPENDENT SIGNATURES"	1
"TIME-DOMAIN SPECTROSCOPY"	1
"TIME-DOMAIN TERAHERTZ SPECTROSCOPY"	1
"TIME-GATED REMOTE RAMAN"	1
"TIME-GATED UVÑRAMAN SPECTROSCOPY"	1
"TIME-GATED UVÒRAMAN SPECTROSCOPY"	1
"TIME-OF-FLIGHT MASS SPECTROMETRY"	2
"TIME-OF-FLIGHT MEASUREMENT"	1
"TIME-RESOLVED FLUORESCENCE"	1
"TIME-RESOLVED FLUORESCENCE SPECTROSCOPY"	1
"TIME-RESOLVED OPTICAL READOUT"	1
"TIME-RESOLVED SORS"	1
"TIME-RESOLVED SPECTROSCOPY"	1
"TIME-SAVING"	1
"TIME-SPLIT APPROACH"	1
"TIME DELAY"	2
"TIME OF FLIGHT"	2
"TIME PICK-OFF METHODS"	1
"TIME SERIES"	1
"TIME SINCE DISCHARGE"	1
"TIME SPECTRUM"	1
"TIME WEIGHTED AVERAGE"	1
"TIME/PRESSURE"	1
"TIN"	1
"TIN-CARBON ELECTRODES"	1
"TINNITUS"	1
"TIO 2-PHOTOCATALYSIS"	1
"TIO 2 NANOPARTICLES"	1
"TIO2"	1
"TIP-ENHANCED RAMAN SCATTERING"	1
"TIP FIBER"	1
"TISSUE"	1
"TISSUE DISTRIBUTION"	1
"TITANIA"	1
"TITANIUM"	1
"TITANIUM DIOXIDE"	4
"TITANIUM HYDRIDE POTASSIUM PERCHLORATE (THPP)"	1
"TITANIUM OXIDE"	1
"TKX-50"	2
"TKX-50 PARTICLES"	1
"TKX-55"	1
"TMDDD"	1
"TMEDA"	1
"TMETN"	1
"TNA"	1
"TNBBI"	1
"TNBFI"	1
"TNEF"	1
"TNENC"	1
"TNG"	1
"TNGU"	1
"TNM"	1
"TNP"	3
"TNP DETECTION"	1
"TNPYO"	1
"TNR/UV/TIO2/H2O 2"	1
"TNT-HYDRIDE COMPLEXES"	1
"TNT ANALOGUES"	1
"TNT BINDING PEPTIDE"	2
"TNT COMPOUNDS"	1
"TNT DEGRADATION KINETICS"	1
"TNT DETECTION"	10
"TNT DETERMINATION"	1
"TNT DETONATION PRODUCTS"	1
"TNT EQUIVALENCE"	1
"TNT EQUIVALENT COEFFICIENT"	1
"TNT INDUSTRY WASTEWATER"	2
"TNT METABOLITES"	2
"TNT RED WATER"	5
"TNT SENSING"	1
"TNT SENSOR"	3
"TNT VAPOR"	1
"TNT VAPOR DETECTION"	1
"TNT VISUAL DETECTION"	1
"TNTWASTEWATER"	1
"TOF-SIMS"	1
"TOLUENE"	1
"TOLUENE EXTRACTION"	2
"TOLUENE NITRITE"	1
"TOMOGRAPHIC IMAGE"	1
"TOPOLOGY"	1
"TOROIDAL"	1
"TORPEDO"	1
"TOTAL ION SPECTRUM"	1
"TOUCH CHEMISTRY"	1
"TOXIC EFFECT"	1
"TOXIC EFFECTS"	1
"TOXIC GASSES"	1
"TOXIC INDUSTRIAL MATERIAL (TIM)"	1
"TOXICANT"	1
"TOXICITY"	10
"TOXICITY IN VIVO"	2
"TOXICITY TEST"	1
"TOXICOGENOMICS"	2
"TOXICOKINETICS"	1
"TOXICOLOGY"	3
"TPH"	1
"TRACE"	4
"TRACE ANALYSIS"	11
"TRACE CHEMICALS & EXPLOSIVES"	1
"TRACE COMPOUND DETECTION"	1
"TRACE DETECTION"	21
"TRACE DETECTION SYSTEMS FOR EXPLOSIVES"	1
"TRACE ELEMENT"	1
"TRACE EVIDENCE"	6
"TRACE EXPLOSIVE DETECTION"	1
"TRACE EXPLOSIVES"	3
"TRACE EXPLOSIVES DETECTION"	5
"TRACE GAS DETECTION"	1
"TRACE GAS SENSING"	1
"TRACE LEVEL DETERMINATION"	1
"TRACE LEVELS"	1
"TRACE LEVELS DETERMINATION"	1
"TRACE RESIDUE"	1
"TRACE SENSING"	1
"TRACE SPECIES DETECTION"	1
"TRACES"	2
"TRAINING"	2
"TRAINING AIDS"	1
"TRAINING RANGES"	2
"TRANSFER"	2
"TRANSFORMATION"	3
"TRANSGENIC PLANTS"	1
"TRANSITION"	1
"TRANSITION METAL COMPLEXES"	2
"TRANSITION METAL DOPING"	1
"TRANSITION METALS"	1
"TRANSMISSION"	1
"TRANSMITTANCE"	1
"TRANSMITTED AND REFLECTED THZ PULSE"	1
"TRANSPORT"	1
"TRANSPORT CLASSIFICATION"	1
"TRANSPORTATION"	1
"TRAUMA"	4
"TRAUMA EPIDEMIOLOGY"	1
"TRAUMA INTERPRETATION"	1
"TRAUMATIC AMPUTATION"	1
"TRAUMATIC BRAIN INJURY"	10
"TRAUMATIC BRAIN INJURY (TBI)"	1
"TRAUMATIC LIMB AMPUTATION"	1
"TRAUZL LEAD BLOCK TEST"	1
"TREATMENT"	1
"TRI NITRO CARBAZOLE"	1
"TRIACETONE TRIPEROXIDE (TATP)"	64
"TRIAGE"	1
"TRIAMINOGUANIDINE AZIDE"	1
"TRIAMINOGUANIDINE NITRATE"	1
"TRIANGULAR GOLD NANOPRISMS"	1
"TRIAZOLE"	1
"TRICYCLOHEXANE TRIPEROXIDE"	1
"TRIETHYLALUMINUM"	1
"TRIETHYLENEGLYCOL DINITRATE (TEGDN)"	1
"TRIFURAZANO-OXACYCLOHEPTATRIENE (TFO)"	1
"TRIGGER BOND"	1
"TRIGGER BONDS"	1
"TRINITROBENZENE"	1
"TRINITROGLYCERIN"	1
"TRINITROPHENOL"	1
"TRINITROPHENOL REMOVAL"	1
"TRINITROPHLOROGLUCINOL"	2
"TRINITROPYRAZOLES"	1
"TRINITROTOLUENE (TNT) VAPOUR TRACE DETECTION"	1
"TRIPENTANONE TRIPEROXIDE"	1
"TRIPHENYLAMINE"	3
"TRIPHENYLAMINES"	1
"TRIPLE-BAND"	1
"TRIPLE-BEAM RADIOGRAPHY"	1
"TRIPODAL LIGANDS"	1
"TRIPTYCENE HEXA-PERI-HEXABENZOCORONENE"	1
"TRITIUM"	1
"TRITIUM-HELIUM GROUNDWATER DATING"	1
"TRITONAL"	1
"TRUXENE"	1
"TUBE BOMB"	1
"TUMOURIGENIC"	1
"TUNABLE DYE LASER"	1
"TUNABLE LASER"	2
"TUNNELING"	1
"TURBULENT COMBUSTION"	1
"TURBULENT MIXING"	1
"TURN-OFF SENSOR"	1
"TURN-ON"	1
"TURN-ON FLUORESCENCE"	2
"TURN-ON FLUORESCENCE RESPONSE"	1
"TURN-ON FLUORESCENCE SENSORS"	1
"TWISTED INTRAMOLECULAR CHARGE TRANSFER (TICT)"	1
"TWO-DIMENSIONAL ELECTROCHEMILUMINESCENCE"	1
"TWO-DIMENSIONAL SPECTRA"	1
"TWO-STEP IONIZATION"	1
"U-BEND FIBRE OPTIC SENSOR"	1
"ULTRA-FINE"	1
"ULTRA-LOW ELECTRIC CURRENT"	1
"ULTRA-LOW FIELD MRI"	1
"ULTRA-LOW FIELD NMR"	2
"ULTRA-VIOLET SPECTROSCOPY"	1
"ULTRA LOW FIELD MRI"	1
"ULTRA WIDEBAND TECHNOLOGY"	1
"ULTRAFAST ABLATION"	1
"ULTRAFAST LASER ABLATION"	1
"ULTRAFAST LASERS"	2
"ULTRAFINE AL2O3"	1
"ULTRASENSITIVE-QUANTITATIVE CHEMICAL ANALYSIS"	1
"ULTRASENSITIVE EXPLOSIVE DETECTION 2"	1
"ULTRASONIC EXTRACTION"	1
"ULTRASONIC IRRADIATION"	1
