Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Author Keywords,Index Keywords,Correspondence Address,Document Type,Publication Stage,Access Type,Source,EID,Active Webpage,Report,SubEvidence,Evidence
"Chadwick S., Moret S., Jayashanka N., Lennard C., Spindler X., Roux C.",53982621300;35311394100;57202712954;7004674536;26667097700;7202017940;,Investigation of some of the factors influencing fingermark detection,2018,Forensic Science International,289,,,381,389,,9,10.1016/j.forsciint.2018.06.014,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049068040&doi=10.1016%2fj.forsciint.2018.06.014&partnerID=40&md5=731d866f8de3bb60ecd056dee73cf31e,"University of Technology Sydney, Centre for Forensic Science, Broadway2007, Australia; Temasek Polytechnic School of Applied Science, 21 Tempines Avenue 1, Singapore, 529757, Singapore; School of Science and Health, Western Sydney University, Locked Bag 1797, Penrith, NSW  2751, Australia","Chadwick, S., University of Technology Sydney, Centre for Forensic Science, Broadway2007, Australia; Moret, S., University of Technology Sydney, Centre for Forensic Science, Broadway2007, Australia; Jayashanka, N., University of Technology Sydney, Centre for Forensic Science, Broadway2007, Australia, Temasek Polytechnic School of Applied Science, 21 Tempines Avenue 1, Singapore, 529757, Singapore; Lennard, C., School of Science and Health, Western Sydney University, Locked Bag 1797, Penrith, NSW  2751, Australia; Spindler, X., University of Technology Sydney, Centre for Forensic Science, Broadway2007, Australia; Roux, C., University of Technology Sydney, Centre for Forensic Science, Broadway2007, Australia",Cyanoacrylate; Detection; Indanedione-zinc; Latent fingermarks,"cyanoacrylate; dye; indanedione zinc; rhodamine; unclassified drug; 1,2-indanedione; cyanoacrylate derivative; indan derivative; rhodamine 6G; accuracy; age; analytic method; Article; donor; female; finger dermatoglyphics; human; male; priority journal; dermatoglyphics; porosity; staining; surface property; time factor; Cyanoacrylates; Dermatoglyphics; Humans; Indans; Porosity; Rhodamines; Staining and Labeling; Surface Properties; Time Factors","Chadwick, S.; University of Technology Sydney, Centre for Forensic Science, Broadway, Australia; email: Scott.Chadwick@uts.edu.au",Article,Final,,Scopus,2-s2.0-85049068040,,IFSMS 2019,Fingermark Composition,Fingermarks
Szczepanski T.,,Dactyloscopy over the centuries,2019,Issues of Forensic Science,303,1,,47,54,,,10.34836/pk.2019.303.2,," Forensic Laboratory, Internal Security Agency","Tomasz Szczepa?ski, Forensic Laboratory, Internal Security Agency","dactyloscopy, identification, history, fingerprints",,,Article,,,,,,IFSMS 2019,Fingermark Composition,Fingermarks
"Bair B.R., Talebian K.C.",,Pattern type frequencies in Middle eastern populations,2019,J. Forensic Ident.,69,2,,176,194,,1,,,,"Bair, B.R.; Talebian, K.C.",,,,Article,Final,,Scopus,2-s2.0-85081685375,,IFSMS 2019,Fingermark Composition,Fingermarks
"de Jongh A., Lubach A.R., Lie Kwie S.L., Alberink I.",55141628700;57205314764;57205311307;14628417400;,Measuring the Rarity of Fingerprint Patterns in the Dutch Population Using an Extended Classification Set,2019,Journal of Forensic Sciences,64,1,,108,119,,3,10.1111/1556-4029.13838,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059501936&doi=10.1111%2f1556-4029.13838&partnerID=40&md5=b8261d6b1ce44b330933835171754deb,"The Netherlands Forensic Institute, Laan van Ypenburg 6, The Hague, Netherlands","de Jongh, A., The Netherlands Forensic Institute, Laan van Ypenburg 6, The Hague, Netherlands; Lubach, A.R., The Netherlands Forensic Institute, Laan van Ypenburg 6, The Hague, Netherlands; Lie Kwie, S.L., The Netherlands Forensic Institute, Laan van Ypenburg 6, The Hague, Netherlands; Alberink, I., The Netherlands Forensic Institute, Laan van Ypenburg 6, The Hague, Netherlands",evidential strength; extended classification set; fingermark; fingerprint classification; fingerprints; forensic science; frequencies; pattern; probabilistic; rarity,,"de Jongh, A.; The Netherlands Forensic Institute, Laan van Ypenburg 6, Netherlands; email: A.de.Jongh@nfi.minvenj.nl",Article,Final,Open Access,Scopus,2-s2.0-85059501936,,IFSMS 2019,Fingermark Composition,Fingermarks
Kafadar K.,57204305968;,The need for objective measures in forensic evidence,2019,Significance,16,2,,16,20,,1,10.1111/j.1740-9713.2019.01249.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063749031&doi=10.1111%2fj.1740-9713.2019.01249.x&partnerID=40&md5=1ced715c9a61c9719c2c8bc830b090d6,"University of Virginia, Charlottesville, United States","Kafadar, K., University of Virginia, Charlottesville, United States",,,"Kafadar, K.; University of VirginiaUnited States",Article,Final,Open Access,Scopus,2-s2.0-85063749031,,IFSMS 2019,Fingermark Composition,Fingermarks
"Monson K.L., Roberts M.A., Knorr K.B., Ali S., Meagher S.B., Biggs K., Blume P., Brandelli D., Marzioli A., Reneau R., Tarasi F.",7004289902;55074907000;57206465715;57200543401;7003819592;57206468943;57206483790;57031974600;57206483612;7004182284;57206473982;,The permanence of friction ridge skin and persistence of friction ridge skin and impressions: A comprehensive review and new results,2019,Forensic Science International,297,,,111,131,,1,10.1016/j.forsciint.2019.01.046,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061726996&doi=10.1016%2fj.forsciint.2019.01.046&partnerID=40&md5=e1e5028daa72af3fc6914f8b4fe891cf,"FBI Laboratory, Quantico, VA, United States; Dactyl ID, LLC, Fredericksburg, VA, United States; Mesa Police Department Forensic Services Section, Mesa, AZ, United States; Orange County Sheriff”s DepartmentCA, United States; Torrance Police Department, Torrance, CA, United States; Contra Costa County Forensic Services Division, Martinez, CA, United States; Illinois State Police Forensic Science Laboratory, Chicago, IL, United States; Formerly of Iowa Division of Criminal Investigation Criminalistics Laboratory, Ankeny, IA, United States","Monson, K.L., FBI Laboratory, Quantico, VA, United States; Roberts, M.A., FBI Laboratory, Quantico, VA, United States; Knorr, K.B., FBI Laboratory, Quantico, VA, United States; Ali, S., FBI Laboratory, Quantico, VA, United States; Meagher, S.B., Dactyl ID, LLC, Fredericksburg, VA, United States; Biggs, K., Mesa Police Department Forensic Services Section, Mesa, AZ, United States; Blume, P., Orange County Sheriff”s DepartmentCA, United States; Brandelli, D., Torrance Police Department, Torrance, CA, United States; Marzioli, A., Contra Costa County Forensic Services Division, Martinez, CA, United States; Reneau, R., Illinois State Police Forensic Science Laboratory, Chicago, IL, United States; Tarasi, F., Formerly of Iowa Division of Criminal Investigation Criminalistics Laboratory, Ankeny, IA, United States",Fingermarks; Fingerprints; Friction ridge; Impressions; Permanence; Persistence,article; finger; friction; human; photography; physiology; regeneration; adult; dermatoglyphics; female; follow up; functions of the skin and its appendages; holography; male; middle aged; time factor; Adult; Dermatoglyphics; Female; Follow-Up Studies; Holography; Humans; Male; Middle Aged; Photography; Regeneration; Skin Physiological Phenomena; Time Factors,"Monson, K.L.; CFSRU, FBI Laboratory Division, 2501 Investigation Parkway, United States; email: KLMonson@fbi.gov",Article,Final,,Scopus,2-s2.0-85061726996,,IFSMS 2019,Fingermark Composition,Fingermarks
"Czech A., Szabelak A., Sowi?ski A.",35069227900;57202421630;57205194088;,Changes in Fingerprints Depending on Physiological Factors,2019,Journal of Forensic Sciences,64,3,,711,716,,2,10.1111/1556-4029.13937,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85059007725&doi=10.1111%2f1556-4029.13937&partnerID=40&md5=2ec120f057a30f44b7d37214b947a7cc,"Department of Biochemistry and Toxicology, Faculty of Biology, Animal Sciences and Bioeconomy, University of Life Sciences in Lublin, Akademicka 13, Lublin, 20-950, Poland; Chief Commissioner of the Forensic Laboratory of the Voivodeship Police Headquarters in Lublin, Lublin, Poland","Czech, A., Department of Biochemistry and Toxicology, Faculty of Biology, Animal Sciences and Bioeconomy, University of Life Sciences in Lublin, Akademicka 13, Lublin, 20-950, Poland; Szabelak, A., Department of Biochemistry and Toxicology, Faculty of Biology, Animal Sciences and Bioeconomy, University of Life Sciences in Lublin, Akademicka 13, Lublin, 20-950, Poland; Sowi?ski, A., Chief Commissioner of the Forensic Laboratory of the Voivodeship Police Headquarters in Lublin, Lublin, Poland",BMI; dactyloscopy; fingerprints; forensic science; gender; print development; visualization,adult; body mass; dermatoglyphics; female; human; male; microscopy; physiology; sebum; sex factor; statistical model; sweat; time factor; young adult; Adult; Body Mass Index; Dermatoglyphics; Female; Humans; Linear Models; Male; Microscopy; Sebum; Sex Factors; Sweat; Time Factors; Young Adult,"Szabelak, A.; Department of Biochemistry and Toxicology, Faculty of Biology, Animal Sciences and Bioeconomy, University of Life Sciences in Lublin, Akademicka 13, Poland; email: szabelak.aleksandra@gmail.com",Article,Final,,Scopus,2-s2.0-85059007725,,IFSMS 2019,Fingermark Composition,Fingermarks
"Drahanský M., Kanich O.",,Influence of Skin Diseases on Fingerprints,2019, Biometrics under Biomedical Considerations,,,,1,39,,4,,,,,,,,Book,,,,,,IFSMS 2019,Fingermark Composition,Fingermarks
"Krish R.P., Fierrez J., Ramos D., Alonso-Fernandez F., Bigun J.",55825571100;55664171900;22635815900;13606363400;55925584600;,Improving automated latent fingerprint identification using extended minutia types,2019,Information Fusion,50,,,9,19,,4,10.1016/j.inffus.2018.10.001,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054739072&doi=10.1016%2fj.inffus.2018.10.001&partnerID=40&md5=73fa67ca4aacbe3a814657ef8fc63a5d,"School of Electronic Engineering, Dublin City University, Ireland; School of Engineering, Universidad Autonoma de Madrid, Spain; School of Information Technology, Halmstad University, Sweden","Krish, R.P., School of Electronic Engineering, Dublin City University, Ireland; Fierrez, J., School of Engineering, Universidad Autonoma de Madrid, Spain; Ramos, D., School of Engineering, Universidad Autonoma de Madrid, Spain; Alonso-Fernandez, F., School of Information Technology, Halmstad University, Sweden; Bigun, J., School of Information Technology, Halmstad University, Sweden",Extended feature sets; Forensics; Latent fingerprints; Rare minutiae features,Law enforcement; Automated fingerprint identification system; Extended features; Feature extraction algorithms; Forensics; Identification accuracy; Latent fingerprint; Law-enforcement agencies; Minutiae feature; Palmprint recognition,"Fierrez, J.; School of Engineering, Universidad Autonoma de MadridSpain; email: julian.fierrez@uam.es",Article,Final,,Scopus,2-s2.0-85054739072,,IFSMS 2019,Fingermark Composition,Fingermarks
"Phan K, Barash M, Spindler X., Gunn P, Roux C.  ",,Retrieving Forensic Information About the Donor through Bacterial Profiling,2019,International Journal of Legal Medicine ,134,1,,21,29,,,10.1007/s00414-019-02069-2 ,,"Faculty of Science, School of Mathematical and Physical Sciences, Centre for Forensic Science, University of Technology Sydney, PO Box 123, Broadway, NSW, 2007, Australia.","Katherine Phan, Faculty of Science, School of Mathematical and Physical Sciences, Centre for Forensic Science, University of Technology Sydney, PO Box 123, Broadway, NSW, 2007, Australia,  Mark Barash, Faculty of Science, School of Mathematical and Physical Sciences, Centre for Forensic Science, University of Technology Sydney, PO Box 123, Broadway, NSW, 2007, Australia, Xanthe Spindler, Faculty of Science, School of Mathematical and Physical Sciences, Centre for Forensic Science, University of Technology Sydney, PO Box 123, Broadway, NSW, 2007, Australia, Peter Gunn, Faculty of Science, School of Mathematical and Physical Sciences, Centre for Forensic Science, University of Technology Sydney, PO Box 123, Broadway, NSW, 2007, Australia,  Claude Roux, Faculty of Science, School of Mathematical and Physical Sciences, Centre for Forensic Science, University of Technology Sydney, PO Box 123, Broadway, NSW, 2007, Australia",,Bacterial profiling; Forensic microbiology; Investigative microbiology; Massively parallel sequencing,,Article,,,,,,IFSMS 2019,Fingermark Composition,Fingermarks
"Gorka M, Augsburger M, Thomas A, Bécue A. ",, Molecular Composition of Fingermarks: Assessment of the Intra- and Inter-Variability in a Small Group of Donors Using MALDIMSI.,2019,Forensic Chemistry,12,,,99,106,,7,10.1016/j.forc.2018.12.002,,"Ecole des Sciences Criminelles/School of Criminal Justice, Faculty of Law, Criminal Justice, and Public Administration, University of Lausanne, 1015 Lausanne-Dorigny, Switzerland; Unit of Toxicology, CURML, Vulliette 04, 1000 Lausanne 25, Switzerland
","Marie Gorka, Ecole des Sciences Criminelles/School of Criminal Justice, Faculty of Law, Criminal Justice, and Public Administration, University of Lausanne, 1015 Lausanne-Dorigny, Switzerland, Marc Augsburger, Unit of Toxicology, CURML, Vulliette 04, 1000 Lausanne 25, Switzerland, Aurélien Thomas, Unit of Toxicology, CURML, Vulliette 04, 1000 Lausanne 25, Switzerland, Andy Bécue, Ecole des Sciences Criminelles/School of Criminal Justice, Faculty of Law, Criminal Justice, and Public Administration, University of Lausanne, 1015 Lausanne-Dorigny, Switzerland",,Forensic science; MALDI-MSI; Specificity,,Article ,,,,,,IFSMS 2019,Fingermark Composition,Fingermarks
"De Alcaraz-Fossoul J., Mancenido M., Soignard E., Silverman N.",55512455100;47962083700;6602559876;57203853565;,Application of 3D Imaging Technology to Latent Fingermark Aging Studies,2019,Journal of Forensic Sciences,64,2,,570,576,,5,10.1111/1556-4029.13891,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053204159&doi=10.1111%2f1556-4029.13891&partnerID=40&md5=5fea1eea867b6f1419171e036d54293b,"Henry C. Lee College of Criminal Justice and Forensic Sciences, University of New Haven, 300 Boston Post Road, West Haven, CT  06516, United States; New College of Interdisciplinary Arts and Sciences, School of Mathematical and Natural Sciences, Arizona State University, 4701 West Thunderbird Road, Glendale, AZ  85306-4908, United States; Eyring Materials Center, Arizona State University, Physical Sciences Bldg A-213, 901 South Palm Walk, Tempe, AZ  85287-1704, United States","De Alcaraz-Fossoul, J., Henry C. Lee College of Criminal Justice and Forensic Sciences, University of New Haven, 300 Boston Post Road, West Haven, CT  06516, United States; Mancenido, M., New College of Interdisciplinary Arts and Sciences, School of Mathematical and Natural Sciences, Arizona State University, 4701 West Thunderbird Road, Glendale, AZ  85306-4908, United States; Soignard, E., Eyring Materials Center, Arizona State University, Physical Sciences Bldg A-213, 901 South Palm Walk, Tempe, AZ  85287-1704, United States; Silverman, N., New College of Interdisciplinary Arts and Sciences, School of Mathematical and Natural Sciences, Arizona State University, 4701 West Thunderbird Road, Glendale, AZ  85306-4908, United States",3D imaging; degradation; forensic science; morphometry; optical profilometer; titanium dioxide,,"De Alcaraz-Fossoul, J.; Henry C. Lee College of Criminal Justice and Forensic Sciences, University of New Haven, 300 Boston Post Road, United States; email: joe.fossoul@gmail.com",Article,Final,,Scopus,2-s2.0-85053204159,,IFSMS 2019,Fingermark Composition,Fingermarks
"Keisar O., Cohen Y., Finkelstein Y., Kostirya N., Ben-David R., Danon A., Porat Z., Almog J.",57204895358;36957849600;7101703177;57204894735;57201197096;7005881815;24353092100;7004280181;,Measuring the water content in freshly-deposited fingermarks,2019,Forensic Science International,294,,,204,210,,4,10.1016/j.forsciint.2018.11.017,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85057738058&doi=10.1016%2fj.forsciint.2018.11.017&partnerID=40&md5=a04ed5b51815fd655bc1c5c0c6dc8c97,"Atomic Energy Commission (IAEC), Israel; Department of Chemistry, Nuclear Research Center-Negev, P.O.Box 9001, Be'er Sheva, 84190, Israel; Institutes for Applied Research, Ben-Gurion University of the Negev, Be'er Sheva, Israel; Institute of Chemistry, The Hebrew University, Jerusalem, Israel","Keisar, O., Atomic Energy Commission (IAEC), Israel; Cohen, Y., Department of Chemistry, Nuclear Research Center-Negev, P.O.Box 9001, Be'er Sheva, 84190, Israel; Finkelstein, Y., Department of Chemistry, Nuclear Research Center-Negev, P.O.Box 9001, Be'er Sheva, 84190, Israel; Kostirya, N., Department of Chemistry, Nuclear Research Center-Negev, P.O.Box 9001, Be'er Sheva, 84190, Israel; Ben-David, R., Atomic Energy Commission (IAEC), Israel; Danon, A., Department of Chemistry, Nuclear Research Center-Negev, P.O.Box 9001, Be'er Sheva, 84190, Israel; Porat, Z., Department of Chemistry, Nuclear Research Center-Negev, P.O.Box 9001, Be'er Sheva, 84190, Israel, Institutes for Applied Research, Ben-Gurion University of the Negev, Be'er Sheva, Israel; Almog, J., Institute of Chemistry, The Hebrew University, Jerusalem, Israel",Fingermarks; QCM; Relative mass loss; TPD-MS; Water content,adult; Article; evaporation; female; finger dermatoglyphics; hand washing; human; male; mass; mass spectrometry; priority journal; quartz crystal microbalance; sample size; temperature programmed desorption mass spectrometry; water content; weight; body water; dermatoglyphics; hand disinfection; procedures; sweat; Body Water; Dermatoglyphics; Hand Disinfection; Humans; Mass Spectrometry; Quartz Crystal Microbalance Techniques; Sweat,"Cohen, Y.; Department of Chemistry, Nuclear Research Center-Negev, P.O.Box 9001, Israel; email: yair-c@bezeqint.net",Article,Final,,Scopus,2-s2.0-85057738058,,IFSMS 2019,Fingermark Composition,Fingermarks
